juno_address,cosmos_address,resp_amount,comment
juno13hcf3ulvh4yd2ztpjtqeatqgp7m0q8gfprxkmg,cosmos13hcf3ulvh4yd2ztpjtqeatqgp7m0q8gfh39du5,5,
juno13jqmz5angwmwjpgz3t20cq89l07c9tgads6ss7,cosmos13jqmz5angwmwjpgz3t20cq89l07c9tgamzethz,102,
juno13kfud2fgkah9recll2q045jeuugj7jngekvc6x,cosmos13kfud2fgkah9recll2q045jeuugj7jng0y0ra6,6,
juno13kx4yld848cve8p0x5d5g9p5jg308neky0c8gw,cosmos13kx4yld848cve8p0x5d5g9p5jg308nekjamu0j,200,
juno13lunaqwxqwy2c0vrvuvzvkyqnqsxa8su33ftm5u4vg770skhp24qefqtjk,cosmos1nxxz937qd6zqxllwplydy6hts97c4amaqj8jxa57nsme3dmckk4s3mqujr,20,"Smart-contract/module source address; RESP routed to the new Reputation SubDAO treasury, not to the contract address."
juno13lushc3p6wm8eqpmf83g0nes4qk8c0a90duz5q,cosmos13lushc3p6wm8eqpmf83g0nes4qk8c0a9ellenu,2,
juno13md90zew9ld0p8y6e0q24kketqa8kl24vn8l2l,cosmos13md90zew9ld0p8y6e0q24kketqa8kl246pyydr,2,
juno13mzj95aqnj4mn99k5j7kvngl9d9xupp3vemkes,cosmos13mzj95aqnj4mn99k5j7kvngl9d9xupp36tcd7v,39,
juno13napzvh3dkan6thl2akuka44kclhk4mtquqekj,cosmos13napzvh3dkan6thl2akuka44kclhk4mtkwrz3w,1,
juno13nzzsqenw5r98x7lpwxy2f5l5mq2gncg8ze9s3,cosmos13nzzsqenw5r98x7lpwxy2f5l5mq2gncg3s67hd,42,
juno13qkrfaxe43alvn67rvjwvmmc8a9j5rgreegct0,cosmos13qkrfaxe43alvn67rvjwvmmc8a9j5rgr0ttrvn,10,
juno13qsgvwkv6d8u8jqy42k03ksar2wc0nm8jjkp3r,cosmos13qsgvwkv6d8u8jqy42k03ksar2wc0nm8yq46kl,1,
juno13qx74498cevlpjevq4rsf326myzxnyxjddl4wcxjsl3glwh3thjq3u884t,cosmos1nxxz937qd6zqxllwplydy6hts97c4amaqj8jxa57nsme3dmckk4s3mqujr,20,"Smart-contract/module source address; RESP routed to the new Reputation SubDAO treasury, not to the contract address."
juno13r0axcf59e9rlatens48flpyz54cuphdguw3vs,cosmos13r0axcf59e9rlatens48flpyz54cuphd7wd2tv,4,
juno13rmclutcp66v7w5huqsg0we3gdc7e2plpms4u6,cosmos13rmclutcp66v7w5huqsg0we3gdc7e2plhfnwmx,10,
juno13uq8rqfq35g22tk2p9jddh7pcw5d99mumxwwqy,cosmos13uq8rqfq35g22tk2p9jddh7pcw5d99mud5d48c,1,
juno13v7tkn23v9kd858rmpratezre6s07fyl8eszla,cosmos13v7tkn23v9kd858rmpratezre6s07fyl3tnecp,3,
juno13w2ud5ufa099c2v87523sfhlq2ynrkya2cc0sf,cosmos13w2ud5ufa099c2v87523sfhlq2ynrkyau2m5h4,48,
juno13wanwq55svzk9pqj45q75l3ft2gprzce22cayt,cosmos13wanwq55svzk9pqj45q75l3ft2gprzceucmxrh,52,
juno13wpmvu2ur2cpsfepk2z4gcuc39jmp3c3rxmusy,cosmos13wpmvu2ur2cpsfepk2z4gcuc39jmp3c345c8hc,1,
juno13xdtgnfvfnfjs4rz8hchpq22ukacjtzu3evzyz,cosmos13xdtgnfvfnfjs4rz8hchpq22ukacjtzu8t0er7,50,
juno13xjmcfdsmhtpd3mhjyws2sqa5002mckynkwgga,cosmos13xjmcfdsmhtpd3mhjyws2sqa5002mcky9ydn0p,34,
juno13z7k0jzxp5upfu0awckn20lshdz39ez50s0qf5,cosmos13z7k0jzxp5upfu0awckn20lshdz39ez5ezvmwg,1,
juno13z84grve0ardqc6hc4lue6qkr9jg5q8twprz5q,cosmos13z84grve0ardqc6hc4lue6qkr9jg5q8tcnqenu,7,
juno13zg64fh2af96f7lsuyz3fxr5vucpy4dl5728mq,cosmos13zg64fh2af96f7lsuyz3fxr5vucpy4dlzvfuuu,4,
juno1409gfu2nnks3def8n3h383f8j5gv6v93r7nhdh,cosmos1409gfu2nnks3def8n3h383f8j5gv6v934vsv2t,1,
juno140m5u8nw3wv6m4tz8u53u08yzm7jmf87neeaaz,cosmos140m5u8nw3wv6m4tz8u53u08yzm7jmf879t6x67,47,
juno140mu3qam93xhx06s5gnvd3q3ktsx53v6s4fw9y,cosmos140mu3qam93xhx06s5gnvd3q3ktsx53v6x824zc,3,
juno1428j9lr5mmm2p2597c7lr50jepecsxjywcj448,cosmos1428j9lr5mmm2p2597c7lr50jepecsxjyc23wjm,1,
juno142cl70a6rsp56x7myfz67g7m0f5x84w5g8kaea,cosmos142cl70a6rsp56x7myfz67g7m0f5x84w5744x7p,5,
juno142newpf7vvr7a036w4sadat46dzpdqxwluua87,cosmos142newpf7vvr7a036w4sadat46dzpdqxwfwlxqz,2,
juno142qz5fwfyaaht5d977eye2eapcpk4rf6a2pw5l,cosmos142qz5fwfyaaht5d977eye2eapcpk4rf6tcz4nr,3,
juno143d2gk8dfffh5a77f23tml2de50jyasmkpr43u,cosmos143d2gk8dfffh5a77f23tml2de50jyasmqnqwkq,98,
juno143jxaatsv9slqk2jq4ptxqgnqhz9dpywrnrxk8,cosmos143jxaatsv9slqk2jq4ptxqgnqhz9dpyw4pqa3m,23,
juno144cehjhe5whhjct83fsapxyayjld2ya3qprqy8,cosmos144cehjhe5whhjct83fsapxyayjld2ya3knqmrm,2,
juno144juvmwtuvs2elc2svpkg7rpaj662jvwltptxx,cosmos144juvmwtuvs2elc2svpkg7rpaj662jvwfezsp6,3,
juno145qeyagmxssejkv4s9yfcg57u66ey67w0wjh6s,cosmos145qeyagmxssejkv4s9yfcg57u66ey67weu3vav,1,
juno145vs7fa0lxkr8dps5cfs47pty5j69g7w88v38a,cosmos145vs7fa0lxkr8dps5cfs47pty5j69g7w3402qp,4,
juno146wdv7tzqr7t4xepfzz380tdyff0ledkx6rjvy,cosmos146wdv7tzqr7t4xepfzz380tdyff0ledksgqftc,7,
juno1474fajafqwx5qahhcmj50fth9637tn02egjxg0,cosmos1474fajafqwx5qahhcmj50fth9637tn02063a0n,18,
juno147mphu824mqnknp2hshvpcmskdlek4d0q2zs4sx4xkpr7hefwzqq420qxf,cosmos1nxxz937qd6zqxllwplydy6hts97c4amaqj8jxa57nsme3dmckk4s3mqujr,56,"Smart-contract/module source address; RESP routed to the new Reputation SubDAO treasury, not to the contract address."
juno147qnpdds54pu9x9rspptyahzvdtmljjerwjgn3,cosmos147qnpdds54pu9x9rspptyahzvdtmljje4u3n5d,2,
juno1492qrytz5uee04u9s66hv963txhrvd3zxvg5he,cosmos1492qrytz5uee04u9s66hv963txhrvd3zs7t0s9,1,
juno14aj9c8uj0d3nusfjhq9a3js8u8qegyxpzvcnmn,cosmos14aj9c8uj0d3nusfjhq9a3js8u8qegyxp57mgu0,1,
juno14arwusqv86xqafczpntzc00yfwgur240n55edf,cosmos14arwusqv86xqafczpntzc00yfwgur2409xhz24,4,
juno14cgvj8rvl5v2w8jllnf6jh9gdf2sgqgc9lyepw,cosmos14cgvj8rvl5v2w8jllnf6jh9gdf2sgqgcnd8zxj,7,
juno14cgxp73nwwhhthf9gchd4ut8fe7alk7035qgvh,cosmos14cgxp73nwwhhthf9gchd4ut8fe7alk708xrntt,4,
juno14d92r4svhl4qa3g6q48tjekarw2kt67napyaxc,cosmos14d92r4svhl4qa3g6q48tjekarw2kt67ntn8xpy,8,
juno14e94djafh3mm689ylsuayrp7qdm9w5s6gn43926lxqs30f25kztsxdvkvv,cosmos1nxxz937qd6zqxllwplydy6hts97c4amaqj8jxa57nsme3dmckk4s3mqujr,5,"Smart-contract/module source address; RESP routed to the new Reputation SubDAO treasury, not to the contract address."
juno14edza73w8wa0ucp9jagdjngecmalj83k2vsfr4,cosmos14edza73w8wa0ucp9jagdjngecmalj83ku7njyf,2,
juno14ez7s75ch67kvzc8c444kn9r4twarmrqs9pu7q,cosmos14ez7s75ch67kvzc8c444kn9r4twarmrqxhz8eu,7,
juno14f5jw0zzs99hz7j68txmhml4x7kvzum9vrpt24yth0ghss79m60sj3srua,cosmos1nxxz937qd6zqxllwplydy6hts97c4amaqj8jxa57nsme3dmckk4s3mqujr,20,"Smart-contract/module source address; RESP routed to the new Reputation SubDAO treasury, not to the contract address."
juno14fc33flnfsxapxc3qt0khccu5ja39xqhvrq0xj,cosmos14fc33flnfsxapxc3qt0khccu5ja39xqh63r5pw,12,
juno14fff2txcke7tnflryk799mjqw3lvdx9mm3p5jx,cosmos14fff2txcke7tnflryk799mjqw3lvdx9mdrz046,1,
juno14g646g4w3xz5x5fhvh7mxdfuxx5qacvaemfj88,cosmos14g646g4w3xz5x5fhvh7mxdfuxx5qacva0f2fqm,5,
juno14gefw4yg23uuy267tvxehspd3yn96rv8umkrqr,cosmos14gefw4yg23uuy267tvxehspd3yn96rv82f4c8l,2,
juno14gwg2qaghttmmsm8a998kkv4sav0mke03r7gk8,cosmos14gwg2qaghttmmsm8a998kkv4sav0mke083an3m,2,
juno14j2ay22y4q5c33evyweytt2haas8t486dv2p6e,cosmos14j2ay22y4q5c33evyweytt2haas8t486m7f6a9,1,
juno14jvp0nqap4srycs25nupnzq2qyd7xgdyr2j4xc,cosmos14jvp0nqap4srycs25nupnzq2qyd7xgdy4c3wpy,1,
juno14kw6payx49n2gezae5l9h8qplqfzz96700evpr,cosmos14kw6payx49n2gezae5l9h8qplqfzz967ea6hxl,1,
juno14kw7qrpgly5hdzka78tfl7pd46ekt3ggjr7559,cosmos14kw7qrpgly5hdzka78tfl7pd46ekt3ggy3a0ne,9,
juno14lmmtj4p6cj6uamd6h8whheqp2nh764ncmlfyx,cosmos14lmmtj4p6cj6uamd6h8whheqp2nh764nwfujr6,1,
juno14lv4vkvha46n8txctwustplzvc5fn4t3fwyxt3,cosmos14lv4vkvha46n8txctwustplzvc5fn4t3lu8avd,2,
juno14n4qj5ctn0sx7m602pn5j8h80yux2lf27c95ee,cosmos14n4qj5ctn0sx7m602pn5j8h80yux2lf2g2x079,8,
juno14n78xlwnnmwmjy22qvqjaekcdc50detcqxmynr,cosmos14n78xlwnnmwmjy22qvqjaekcdc50detck5cl5l,2,
juno14nmjzu42z0afusgm2hsxyjvxgatgmx80hzutlk,cosmos14nmjzu42z0afusgm2hsxyjvxgatgmx80pslsc2,2,
juno14p6yvkzahhnxjv85f4ddky0cx7g5rkf7f26tudf0svs03ungujjsavpmtk,cosmos1nxxz937qd6zqxllwplydy6hts97c4amaqj8jxa57nsme3dmckk4s3mqujr,38,"Smart-contract/module source address; RESP routed to the new Reputation SubDAO treasury, not to the contract address."
juno14q7hlc9jz62v6jl0f8s9rdw8mrjrewcjy5nmsr,cosmos14q7hlc9jz62v6jl0f8s9rdw8mrjrewcjjxsqhl,1,
juno14qtapaem0rcj2h9gp5r7q32mq9sh5cs3m7mc29,cosmos14qtapaem0rcj2h9gp5r7q32mq9sh5cs3dvcrde,11,
juno14r9q9ntn0zncx7gtkzarcasgfmvwh86qmr8dzg,cosmos14r9q9ntn0zncx7gtkzarcasgfmvwh86qd3yk95,39,
juno14sd8h6h7lt2j9ema55036wltjr0gmrm3w9chsa,cosmos14sd8h6h7lt2j9ema55036wltjr0gmrm3chmvhp,4,
juno14sqxm7fn47tkm4lx9e7yd3wzuym2h4tdyclwkp,cosmos14sqxm7fn47tkm4lx9e7yd3wzuym2h4tdj2u43a,3,
juno14st32azh0ls0j6x9uxvp8dnknf8ny7g8smvdjr,cosmos14st32azh0ls0j6x9uxvp8dnknf8ny7g8xf0k4l,1,
juno14txqxpjcertj2c657vyupee9rzpkzlz4ke36jg,cosmos14txqxpjcertj2c657vyupee9rzpkzlz4qtjp45,1,
juno14u7a5p67kr2puh80sw26ypqnxlxynj6dggajll,cosmos14u7a5p67kr2puh80sw26ypqnxlxynj6d767fcr,4,
juno14u92rphyf4p83v2wudtrd45e2ycg9z0yq8pttq,cosmos14u92rphyf4p83v2wudtrd45e2ycg9z0yk4zsvu,2,
juno14ume9hru7ggfsgg560exxf8tyk4hvg7q9j92g8,cosmos14ume9hru7ggfsgg560exxf8tyk4hvg7qnqx30m,6,
juno14upttxsxwpucpmacqzfsrfu4u6pqvdl5h8hpge,cosmos14upttxsxwpucpmacqzfsrfu4u6pqvdl5p45609,1,
juno14uutcxkwe0rws08j74v8vl9f9z0qz3kcuzyj2n,cosmos14uutcxkwe0rws08j74v8vl9f9z0qz3kc2s8fd0,1,
juno14vgp7l8ap53tlp0kg2gk259e9lmyza8elw08p0,cosmos14vgp7l8ap53tlp0kg2gk259e9lmyza8efuvuxn,3,
juno14vu2urlnu3v09u8pxztund2mt0sm8dkf97vfgn,cosmos14vu2urlnu3v09u8pxztund2mt0sm8dkfnv0j00,3,
juno14wpjnk72tlq864hxa0vrjskw67g0eyj2qqghtl,cosmos14wpjnk72tlq864hxa0vrjskw67g0eyj2kjtvvr,4,
juno14x893vphgfwjeu3dyz5ee9vtrx6z66f67rkrej,cosmos14x893vphgfwjeu3dyz5ee9vtrx6z66f6g34c7w,30,
juno14x93fhqwawsjkyxjuwh6kds844u0zxh9v0lsy2,cosmos14x93fhqwawsjkyxjuwh6kds844u0zxh96autrk,9,
juno14x97urpn903ez498puz8klju6a6vljahj4ra8t,cosmos14x97urpn903ez498puz8klju6a6vljahy8qxqh,1,
juno14xga9a853re5ksn6pfuw8wc2e0ektx2hfq2pqd,cosmos14xga9a853re5ksn6pfuw8wc2e0ektx2hljf683,1,
juno14y427h8hjjr5z49uq75tf8t6tp8a5tht9vnkxc,cosmos14y427h8hjjr5z49uq75tf8t6tp8a5thtn7sdpy,1,
juno14yq6js8kee2uqjkmmusf4wt00r2mj3jurn2ky8,cosmos14yq6js8kee2uqjkmmusf4wt00r2mj3ju4pfdrm,13,
juno150nca5z2hh6uw8t9wgm4syn2zjnghv33dx67zg,cosmos150nca5z2hh6uw8t9wgm4syn2zjnghv33m5e995,2,
juno150pycew3s0kk08ftv8k2wyvwd765affk76skk0,cosmos150pycew3s0kk08ftv8k2wyvwd765affkggnd3n,48,
juno152kx76h53z4e5d7ezq90plxjvwjkdz0e3q79lr,cosmos152kx76h53z4e5d7ezq90plxjvwjkdz0e8ja7cl,2,
juno152l67q44deyj7t956f2swkjza5rznm2qlzfpvv,cosmos152l67q44deyj7t956f2swkjza5rznm2qfs26ts,1,
juno152sxae7jkpd4vx3n664sad2wl6tmu9f4cswtpd,cosmos152sxae7jkpd4vx3n664sad2wl6tmu9f4wzdsx3,1,
juno153l8ng6puwut2kcjj74fk5wx34jaktckwhem2v,cosmos153l8ng6puwut2kcjj74fk5wx34jaktckc96qds,1,
juno153waxkf8z5k9jck0uy343gwrgwufu6z0j6jlfx,cosmos153waxkf8z5k9jck0uy343gwrgwufu6z0yg3yw6,1,
juno153zjzc704l5e8l6npdp2lnw8q7y0tjmpukkr67,cosmos153zjzc704l5e8l6npdp2lnw8q7y0tjmp2y4caz,2,
juno1542l706yugzjgna7rac7pzf3gkvfmf279phc3s,cosmos1542l706yugzjgna7rac7pzf3gkvfmf27nn5rkv,15,
juno154s3rjvv7nfrnvmk45f9ulgvn4mn3zl9c557t7,cosmos154s3rjvv7nfrnvmk45f9ulgvn4mn3zl9wxh9vz,7,
juno155arss4j0575sx94kepw3un2vpjjtc6866u0t7,cosmos155arss4j0575sx94kepw3un2vpjjtc68vgl5vz,44,
juno157zwevlcv8086893rzmcpm0t0quqqjkq6rgmlz,cosmos157zwevlcv8086893rzmcpm0t0quqqjkqv3tqc7,1,
juno158ljgxevmxar9ppnf2nuzc8qcggtskw55uh40n,cosmos158ljgxevmxar9ppnf2nuzc8qcggtskw5zw5wg0,1,
juno1590s6kxxcwcjnltgp4rmvy0kh0wu5a09djpham,cosmos1590s6kxxcwcjnltgp4rmvy0kh0wu5a09mqzv68,132,
juno1593yhrjwvhcv3vlvars3playrhfhr69xfdy4ld,cosmos1593yhrjwvhcv3vlvars3playrhfhr69xll8wc3,37,
juno1595p4v4kyc5q9re3xxw6q2y9934krrl5e0euts,cosmos1595p4v4kyc5q9re3xxw6q2y9934krrl50a68vv,22,
juno159g6qet4vzfjkdqlp9j6hcma84yf33vr7kr46j,cosmos159g6qet4vzfjkdqlp9j6hcma84yf33vrgyqwaw,1,
juno159xdghyccyant2tsstmlp3esnn4m6xpd2lqxwu,cosmos159xdghyccyant2tsstmlp3esnn4m6xpdudrafq,4,
juno15aa4v29vlhkzdh5vmf7m55uz6sf9jqm2l07de2,cosmos15aa4v29vlhkzdh5vmf7m55uz6sf9jqm2faak7k,12,
juno15c2gczs463mzzj3reaku0t7lzc6p7d705u94z9,cosmos15c2gczs463mzzj3reaku0t7lzc6p7d70zwxw9e,40,
juno15ddjjjstha4za293jx0d3aw5sl40gav562fmg5,cosmos15ddjjjstha4za293jx0d3aw5sl40gav5vc2q0g,22,
juno15e2dsacn7d6gky4gxsrudugsunwvwak58hdarh,cosmos15e2dsacn7d6gky4gxsrudugsunwvwak539wxyt,2,
juno15fj009m5zdc480lc7ek6y2z5j2w2qzaf4nsjaa,cosmos15fj009m5zdc480lc7ek6y2z5j2w2qzafrpnf6p,1,
juno15g9meqs6l6nkn52x4wsmx6y4zjwkzsfenjkq95,cosmos15g9meqs6l6nkn52x4wsmx6y4zjwkzsfe9q4mzg,6,
juno15gu8x3n56v3rwj4pe5gh5l5k7f8x2zl54u0rak,cosmos15gu8x3n56v3rwj4pe5gh5l5k7f8x2zl5rwvc62,18,
juno15gz6p6arht8syvwdp63f20pumedunckgp98aey,cosmos15gz6p6arht8syvwdp63f20pumedunckghhyx7c,1,
juno15hfd67x8rvukvdraqsskxsrza7fu22rc05ulk8,cosmos15hfd67x8rvukvdraqsskxsrza7fu22rcexly3m,4,
juno15hycee5ppgttjt96kju83jc9hm00qh5w7el2pw,cosmos15hycee5ppgttjt96kju83jc9hm00qh5wgtu3xj,1,
juno15j7t4jfte62c4gg8799c3d4t7ugmajpu05w9a7,cosmos15j7t4jfte62c4gg8799c3d4t7ugmajpuexd76z,40,
juno15lywurjl5nvauej3vy62fxyca4wllfap2ac8j9,cosmos15lywurjl5nvauej3vy62fxyca4wllfapu0mu4e,12,
juno15meffhd3cp3rea0kt4s4mdzawthvzu77m2enxm,cosmos15meffhd3cp3rea0kt4s4mdzawthvzu77dc6gp8,2,
juno15mk5l9w02fwxrd8y7xtes7la7vh9ve3af96nru,cosmos15mk5l9w02fwxrd8y7xtes7la7vh9ve3alhegyq,7,
juno15msrg5rvjnawdj6ra43um2cuvdtrtlt9lyqzau,cosmos15msrg5rvjnawdj6ra43um2cuvdtrtlt9fkre6q,5,
juno15mzzewuylf8a8y9ve2e07e5wckjq75kpwz7pal,cosmos15mzzewuylf8a8y9ve2e07e5wckjq75kpcsa66r,3,
juno15nf66lutnk3zcldx9k7u05ew8pp5cd4q800lzt,cosmos15nf66lutnk3zcldx9k7u05ew8pp5cd4q3avy9h,50,
juno15nquxhcrd29j8gzh62khx5ckyvevffcz855ll0,cosmos15nquxhcrd29j8gzh62khx5ckyvevffcz3xhycn,1,
juno15pcpw33pwf06y24wn57nvlcu4x3qs03z0tfvyz,cosmos15pcpw33pwf06y24wn57nvlcu4x3qs03zee2hr7,2,
juno15plqyst4mg0tz7mgdjglleztv54rm887rlemzs,cosmos15plqyst4mg0tz7mgdjglleztv54rm8874d6q9v,1,
juno15pz9araxpvf7p0uaryeeee00k6a5fc76ja0gwh,cosmos15pz9araxpvf7p0uaryeeee00k6a5fc76y0vnft,9,
juno15qnf6turgmunhkvxrx0skvgw3apcwdp8l9nttg,cosmos15qnf6turgmunhkvxrx0skvgw3apcwdp8fhssv5,107,
juno15r38f4erptma8fnnhkf2yagdgqkm4ysayhy388,cosmos15r38f4erptma8fnnhkf2yagdgqkm4ysaj982qm,24,
juno15s2d2egnq9yd3594kt8znce80q49ge50aqs50l,cosmos15s2d2egnq9yd3594kt8znce80q49ge50tjn0gr,32,
juno15t8uyks0s2rs85qv39qh8hv3tuxjwzzt5cxggr,cosmos15t8uyks0s2rs85qv39qh8hv3tuxjwzztz29n0l,15,
juno15ttxygzxlcyrs3zu8cx2g4364mckjs97wlvt4p,cosmos15ttxygzxlcyrs3zu8cx2g4364mckjs97cd0sja,12,
juno15ud2mh8qj8kljer927c4q2tt82wqch550jpwff,cosmos15ud2mh8qj8kljer927c4q2tt82wqch55eqz4w4,1,
juno15v0hzug0p94426znqlcdjpjsp0txudjmtu6tah,cosmos15v0hzug0p94426znqlcdjpjsp0txudjmawes6t,3,
juno15v3zc7f6qjsyh8j2v8f5028eg63w7eg5ydlr6g,cosmos15v3zc7f6qjsyh8j2v8f5028eg63w7eg5jluca5,10,
juno15vhalwk5m77uql6h664xckrzak5g6rkrxdltwg,cosmos15vhalwk5m77uql6h664xckrzak5g6rkrslusf5,2,
juno15xdrd7ztark2h0d2crg6gj5zhlyg866mznr62d,cosmos15xdrd7ztark2h0d2crg6gj5zhlyg866m5pqpd3,25,
juno15xnnajmt2rz3m38qhfn27ynv6m2xjcqjg7k6l0,cosmos15xnnajmt2rz3m38qhfn27ynv6m2xjcqj7v4pcn,1,
juno15xqtcn87vwskr25aj0g78fksfk2dpm8q3z6sk0,cosmos15xqtcn87vwskr25aj0g78fksfk2dpm8q8set3n,33,
juno15xy4ztpsdnyclhgzge4qlmtra6dr633paal39c,cosmos15xy4ztpsdnyclhgzge4qlmtra6dr633pt0u2zy,1,
juno15y2jy3uatqlavdmjkfr779dydgjqk43an8z4pr,cosmos15y2jy3uatqlavdmjkfr779dydgjqk43a94pwxl,43,
juno15zf7h94ttm9fjfupkn79gleway2sfc0xtzmun8,cosmos15zf7h94ttm9fjfupkn79gleway2sfc0xasc85m,22,
juno15zs0cjct43xs4z4sesxcrynar5mxm82f69plx2,cosmos15zs0cjct43xs4z4sesxcrynar5mxm82fvhzypk,1,
juno15zs2wpf6ry7q02pfdg0895hsan04lx6sfj5qdf,cosmos15zs2wpf6ry7q02pfdg0895hsan04lx6slqhm24,1,
juno15zt6l9jfeuajw6xhkef3vrtdsc43sfcwqv34pg,cosmos15zt6l9jfeuajw6xhkef3vrtdsc43sfcwk7jwx5,1,
juno15zv43av08q5gl8m8wf04n9l4yxu774s2yrzgag,cosmos15zv43av08q5gl8m8wf04n9l4yxu774s2j3pn65,30,
juno15zwd722c425xyu6rwkvcd3dmzgxqd694yazqzw,cosmos15zwd722c425xyu6rwkvcd3dmzgxqd694j0pm9j,2,
juno1600utq378tma9vnh3tz43h2f7us7axa7efzs34,cosmos1600utq378tma9vnh3tz43h2f7us7axa70mptkf,4,
juno1609ug0jhn7wm70lqht72j750cwgrr0a75lvxqd,cosmos1609ug0jhn7wm70lqht72j750cwgrr0a7zd0a83,4,
juno16247qxa80alakp2p3l9rz566ndkpvecsrwfp6n,cosmos16247qxa80alakp2p3l9rz566ndkpvecs4u26a0,10,
juno1628l2qz5mgdf890wt5fksf3c8smw0k78f0lv43,cosmos1628l2qz5mgdf890wt5fksf3c8smw0k78lauhjd,16,
juno162apww0s9uvjjk5n27ny279m485ssrkg45zxh3,cosmos162apww0s9uvjjk5n27ny279m485ssrkgrxpasd,1,
juno164j3w6vu0c6lh6wg40wvnx5hlne0pv3p8elg3t,cosmos164j3w6vu0c6lh6wg40wvnx5hlne0pv3p3tunkh,1,
juno165pk20uku3cf3ndc3450pwjqhvk8alaq8yqkwz,cosmos165pk20uku3cf3ndc3450pwjqhvk8alaq3krdf7,2,
juno165s3zw3vaytnjvfv390f9f876u79zv49hc8ljf,cosmos165s3zw3vaytnjvfv390f9f876u79zv49p2yy44,10,
juno16845umjhlpm4p6mm6j93rfqv4tta6smvraucht,cosmos16845umjhlpm4p6mm6j93rfqv4tta6smv40lrsh,30,
juno168h02hkpqhnzngavuj507kyf474fg7mcy5mz5k,cosmos168h02hkpqhnzngavuj507kyf474fg7mcjxcen2,7,
juno168w6yhhzswkyrnc4lxtqygyr2e6nqy2avq3w3gsc07p3uycjuv7s0wh56d,cosmos1nxxz937qd6zqxllwplydy6hts97c4amaqj8jxa57nsme3dmckk4s3mqujr,10,"Smart-contract/module source address; RESP routed to the new Reputation SubDAO treasury, not to the contract address."
juno1699k0wn8qtxl0r306z9q2r4qdgup97t3rl8wgx,cosmos1699k0wn8qtxl0r306z9q2r4qdgup97t34dy406,7,
juno16add74pszdhq0qg0qwtmp65nxdduyyluepr4xy,cosmos16add74pszdhq0qg0qwtmp65nxdduyylu0nqwpc,3,
juno16ahm06dhna2qr4uzde9lqlgjymegsdetcvh0w5,cosmos16ahm06dhna2qr4uzde9lqlgjymegsdetw755fg,20,
juno16ars5rflyxqkfamdfs96fj6ncz27xuvwmcgxc7,cosmos16ars5rflyxqkfamdfs96fj6ncz27xuvwd2talz,10,
juno16awvapd05dnzqfeaksx626ztcux8wgzfn8xk4x,cosmos16awvapd05dnzqfeaksx626ztcux8wgzf949dj6,31,
juno16c7jpmyqartat268nzumsfhxrj6uguft30kyek,cosmos16c7jpmyqartat268nzumsfhxrj6uguft8a4l72,1,
juno16ck7kam4tmuphuvf0me9r7pka9yy8wjxstvry3,cosmos16ck7kam4tmuphuvf0me9r7pka9yy8wjxxe0crd,2,
juno16dv0nrneujhttm97tyelkeape39kzazda7ht3t,cosmos16dv0nrneujhttm97tyelkeape39kzazdtv5skh,12,
juno16dxa8kauj4gsepe26ljp5eglv59aqarjq89t28,cosmos16dxa8kauj4gsepe26ljp5eglv59aqarjk4xsdm,1,
juno16dy0dwrfay6kqqhc63ludraxtey6fa8jqzxhwa,cosmos16dy0dwrfay6kqqhc63ludraxtey6fa8jks9vfp,13,
juno16e8jwm9jvjwcjk75mkfwa8t0l2pmmquu474nv4,cosmos16e8jwm9jvjwcjk75mkfwa8t0l2pmmquurvkgtf,1,
juno16evwm2pvj8s0g7lxy0us9ahgr2j0pdg7rrcefz,cosmos16evwm2pvj8s0g7lxy0us9ahgr2j0pdg743mzw7,4,
juno16ezgskx60w3g83jns9l80f8c5gl4fmcjy8fvu0,cosmos16ezgskx60w3g83jns9l80f8c5gl4fmcjj42hmn,4,
juno16f50tw3pqm39ftlseag9stfucfjpsw09grj5rq,cosmos16f50tw3pqm39ftlseag9stfucfjpsw097330yu,55,
juno16h6j0vedxx575nuyzjzaxajhf8hhhyp2ydnfrj,cosmos16h6j0vedxx575nuyzjzaxajhf8hhhyp2jlsjyw,10,
juno16khwpqa7w0lud6u247n04cp89gffwqwt3h93g8,cosmos16khwpqa7w0lud6u247n04cp89gffwqwt89x20m,1,
juno16kx7z3s7axcsw8vyjdep09ffzujteulc38njyw,cosmos16kx7z3s7axcsw8vyjdep09ffzujteulc84sfrj,10,
juno16m4u48558wa3jh2ugmjvg8rdyp5jkzxe5389mau3vrm7762ansjsxf56ax,cosmos1nxxz937qd6zqxllwplydy6hts97c4amaqj8jxa57nsme3dmckk4s3mqujr,20,"Smart-contract/module source address; RESP routed to the new Reputation SubDAO treasury, not to the contract address."
juno16m4yxukw8sgd0k7w3mwa29kqejq4ym6x590y4p,cosmos16m4yxukw8sgd0k7w3mwa29kqejq4ym6xzhvlja,5,
juno16n5we9kd3ewdp8ll0fgk8h2qnjzwtwz95sw4r4,cosmos16n5we9kd3ewdp8ll0fgk8h2qnjzwtwz9zzdwyf,288,
juno16n9qngp772g2x82v0lau0gddm89szkhxqssggl,cosmos16n9qngp772g2x82v0lau0gddm89szkhxkznn0r,4,
juno16nsev6r4ugnv8uc35y350cphm4zg5mxstpenek,cosmos16nsev6r4ugnv8uc35y350cphm4zg5mxsan6g72,2,
juno16q8mm4ywqe0h2nxyxs4c5ldgvcp46e0w242tj6,cosmos16q8mm4ywqe0h2nxyxs4c5ldgvcp46e0wu8fs4x,5,
